PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000128829.11.wgt.RDat	ENSG00000128829.11	15	39934145	39934146	0.5225	rs1031963	 -4.30	rs3736290	 0.316026	  8.87	-0.9219	462	 11	lasso	0.43	1e-31	-2.3571	1.84e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140319.10.wgt.RDat	ENSG00000140319.10	15	40039187	40039188	0.1182	rs1031963	 -4.30	rs2307101	 0.059979	  4.77	 0.3145	447	  7	lasso	0.085	2.4e-06	 0.3894	6.97e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000248508.6.wgt.RDat	ENSG00000248508.6	15	40039310	40039311	0.3490	rs1031963	 -4.30	rs8041057	 0.238714	 -7.94	 2.5915	447	 16	enet	0.24	1.3e-16	-3.0975	1.95e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137843.11.wgt.RDat	ENSG00000137843.11	15	40238758	40238759	0.5882	rs1031963	 -4.30	rs1048163	 0.150433	  6.24	 0.1449	411	411	susie	0.37	6.3e-26	 0.7901	4.29e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000176753.5.wgt.RDat	ENSG00000176753.5	15	40252886	40252887	0.1455	rs1031963	 -4.30	rs1048163	 0.094652	  5.19	 0.1449	408	  1	top1	0.095	6e-07	 0.1449	8.85e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140323.5.wgt.RDat	ENSG00000140323.5	15	40358234	40358235	0.6648	rs1031963	 -4.30	rs2289328	 0.353453	  9.36	-1.1264	398	 12	enet	0.38	6.5e-27	-1.7507	8.00e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000128944.13.wgt.RDat	ENSG00000128944.13	15	40382720	40382721	0.5607	rs1031963	 -4.30	rs7164132	 0.472828	 10.96	 1.7234	392	392	susie	0.49	4.9e-37	 1.7863	7.40e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000128928.8.wgt.RDat	ENSG00000128928.8	15	40405794	40405795	0.3525	rs1031963	 -4.30	rs7166991	 0.142482	 -6.34	 1.6596	385	385	susie	0.22	1e-14	-2.8160	4.86e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140320.11.wgt.RDat	ENSG00000140320.11	15	40439720	40439721	0.1851	rs1031963	 -4.30	rs603104	 0.198253	  7.12	-0.4615	386	386	susie	0.2	1.2e-13	-0.3973	6.91e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259211.1.wgt.RDat	ENSG00000259211.1	15	40465333	40465334	0.0782	rs4923889	  4.53	rs2289326	 0.080276	  4.89	-0.3231	374	  1	top1	0.08	4.3e-06	-0.3231	7.47e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000128891.15.wgt.RDat	ENSG00000128891.15	15	40565056	40565057	0.4772	rs4923889	  4.53	rs4923876	 0.571577	 12.02	 2.1231	333	 34	enet	0.67	1.1e-59	 1.1171	2.64e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000104129.9.wgt.RDat	ENSG00000104129.9	15	40780566	40780567	0.0943	rs4923889	  4.53	rs11070295	 0.015792	  3.88	 2.6269	295	295	susie	0.034	0.0024	 3.3905	6.98e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166140.17.wgt.RDat	ENSG00000166140.17	15	40807085	40807086	0.6061	rs4923889	  4.53	rs10152371	 0.456067	-10.65	 2.2727	289	  1	top1	0.46	6.2e-34	-2.2727	2.30e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000187446.11.wgt.RDat	ENSG00000187446.11	15	41230838	41230839	0.2553	rs2289739	  7.00	rs7175912	 0.095640	 -5.32	 1.3077	271	  6	lasso	0.13	2.3e-09	-0.8379	4.02e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000247556.6.wgt.RDat	ENSG00000247556.6	15	41283989	41283990	0.2059	rs2289739	  7.00	rs919961	 0.217169	  7.52	 2.2794	268	  1	top1	0.22	1e-14	 2.2794	2.26e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000104147.8.wgt.RDat	ENSG00000104147.8	15	41332620	41332621	0.1314	rs2289739	  7.00	rs7168307	 0.053009	  4.53	 2.5556	277	277	susie	0.068	2.3e-05	 3.4936	4.77e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137804.12.wgt.RDat	ENSG00000137804.12	15	41332693	41332694	0.0620	rs2289739	  7.00	rs17730589	 0.038064	  4.22	 2.5753	277	277	susie	0.055	0.00013	 2.8243	4.74e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137806.8.wgt.RDat	ENSG00000137806.8	15	41402518	41402519	0.5675	rs2289739	  7.00	rs11854632	 0.417893	 10.29	 2.9722	300	300	susie	0.5	5.5e-38	 1.9933	4.62e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000103932.11.wgt.RDat	ENSG00000103932.11	15	41544268	41544269	0.2696	rs2289739	  7.00	rs2297379	 0.130919	 -6.92	 5.8000	362	 15	enet	0.19	1e-12	-6.4794	9.21e-11
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000243789.10.wgt.RDat	ENSG00000243789.10	15	41828084	41828085	0.1626	rs2289739	  7.00	rs2241522	 0.098393	  5.66	 5.5821	409	 10	lasso	0.12	3.1e-08	 6.1531	7.60e-10
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000243708.10.wgt.RDat	ENSG00000243708.10	15	41837774	41837775	0.1808	rs2289739	  7.00	rs2241522	 0.082390	  5.22	 5.5821	403	403	susie	0.088	1.4e-06	 5.7388	9.53e-09
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137877.9.wgt.RDat	ENSG00000137877.9	15	41890204	41890205	0.6498	rs2289739	  7.00	rs1209334	 0.379494	-10.69	-3.1231	415	 27	enet	0.5	3.5e-38	 3.9529	7.72e-05
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000174171.5.wgt.RDat	ENSG00000174171.5	15	41892792	41892793	0.2042	rs2289739	  7.00	rs1197701	 0.105261	 -5.74	-4.0137	418	  9	lasso	0.12	1.8e-08	 3.9822	6.83e-05
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000180979.9.wgt.RDat	ENSG00000180979.9	15	42548801	42548802	0.2932	rs1679012	  4.20	rs34359922	 0.244928	  8.01	 2.1696	327	327	susie	0.25	4.4e-17	 2.1482	3.17e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000168803.14.wgt.RDat	ENSG00000168803.14	15	43330673	43330674	0.2335	rs2251844	 -3.75	rs478104	 0.271288	 -8.39	-3.4490	264	264	susie	0.27	9.4e-19	 3.3195	9.02e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140265.12.wgt.RDat	ENSG00000140265.12	15	43371024	43371025	0.2094	rs2251844	 -3.75	rs6493083	 0.201531	 -7.54	-2.3571	267	267	susie	0.23	2e-15	 2.3601	1.83e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000168781.21.wgt.RDat	ENSG00000168781.21	15	43590252	43590253	0.0794	rs2251844	 -3.75	rs12899865	 0.023337	  4.02	-0.2250	255	255	susie	0.053	0.00016	-1.9094	5.62e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166762.16.wgt.RDat	ENSG00000166762.16	15	43667701	43667702	0.2899	rs2251844	 -3.75	rs2927072	 0.046875	 -5.24	-3.3636	256	256	susie	0.067	2.5e-05	 2.7099	6.73e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000249839.1.wgt.RDat	ENSG00000249839.1	15	43684338	43684339	0.1717	rs2251844	 -3.75	rs2927071	 0.149124	 -6.58	-2.0833	261	261	susie	0.16	1e-10	 2.0965	3.60e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000223572.9.wgt.RDat	ENSG00000223572.9	15	43692885	43692886	0.3022	rs2251844	 -3.75	rs3850777	 0.054220	 -5.72	-1.4684	257	257	susie	0.11	8.1e-08	 1.8413	6.56e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000128886.11.wgt.RDat	ENSG00000128886.11	15	43777542	43777543	0.1575	rs2251844	 -3.75	rs2447208	 0.081394	  5.17	-3.3182	240	 10	lasso	0.097	4.2e-07	-2.8926	3.82e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140264.19.wgt.RDat	ENSG00000140264.19	15	43777984	43777985	0.0442	rs2251844	 -3.75	rs2439831	 0.009276	  3.54	-3.1442	240	  1	top1	0.0093	0.072	-3.1442	1.67e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000242028.6.wgt.RDat	ENSG00000242028.6	15	43796141	43796142	0.0605	rs2251844	 -3.75	rs694985	 0.033939	  3.95	-3.6759	238	  1	top1	0.034	0.0023	-3.6759	2.37e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000185880.12.wgt.RDat	ENSG00000185880.12	15	44728987	44728988	0.1014	rs2470667	 -3.12	rs2412919	 0.062592	 -4.60	-1.3774	241	241	susie	0.073	1.1e-05	 1.6999	8.91e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259479.6.wgt.RDat	ENSG00000259479.6	15	44881604	44881605	0.1903	rs2470667	 -3.12	rs16975231	 0.170973	  6.52	-2.0480	297	297	susie	0.18	2.5e-12	-2.3571	1.84e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137857.17.wgt.RDat	ENSG00000137857.17	15	45129938	45129939	0.1130	rs2470667	 -3.12	rs12438755	 0.058479	 -4.23	-2.0588	298	298	susie	0.068	2.3e-05	 2.2618	2.37e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259539.1.wgt.RDat	ENSG00000259539.1	15	45153216	45153217	0.1029	rs2470667	 -3.12	rs753414	 0.057993	 -4.60	-2.2353	300	  1	top1	0.058	8.9e-05	 2.2353	2.54e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259520.5.wgt.RDat	ENSG00000259520.5	15	45279250	45279251	0.1853	rs16946635	 -3.28	rs12913645	 0.109547	 -6.72	-1.5600	329	 33	enet	0.15	1.7e-10	 1.9002	5.74e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259433.2.wgt.RDat	ENSG00000259433.2	15	45332633	45332634	0.3458	rs16946635	 -3.28	rs1153860	 0.351910	 -9.38	-1.7727	320	  1	top1	0.35	1e-24	 1.7727	7.63e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000171763.18.wgt.RDat	ENSG00000171763.18	15	45402330	45402331	0.0999	rs16946635	 -3.28	rs3809472	 0.093296	  5.35	-1.7222	336	336	susie	0.1	3e-07	-1.6905	9.09e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000104154.6.wgt.RDat	ENSG00000104154.6	15	45522806	45522807	0.0891	rs16946635	 -3.28	rs12439274	 0.027980	 -4.13	-1.7222	376	376	susie	0.032	0.0028	 1.6695	9.50e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000273972.1.wgt.RDat	ENSG00000273972.1	15	45702639	45702640	0.2210	rs16946635	 -3.28	rs11070467	 0.139865	 -6.32	-0.8281	362	362	susie	0.16	1e-10	 0.7806	4.35e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166200.14.wgt.RDat	ENSG00000166200.14	15	49155654	49155655	0.0796	rs11639111	  4.75	rs17396612	-0.000506	 -3.28	-4.2000	334	334	susie	0.017	0.023	 3.5497	3.86e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259531.2.wgt.RDat	ENSG00000259531.2	15	49366684	49366685	0.2653	rs17483139	 -4.76	rs17396612	 0.241774	  7.73	-4.2000	334	  1	top1	0.24	2e-16	-4.2000	2.67e-05
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000104047.14.wgt.RDat	ENSG00000104047.14	15	49620979	49620980	0.0668	rs17483139	 -4.76	rs11858114	 0.004874	  3.82	 0.8676	365	 17	enet	0.01	0.063	 0.6754	4.99e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000104043.14.wgt.RDat	ENSG00000104043.14	15	50119456	50119457	0.1499	rs17483139	 -4.76	rs691352	 0.006316	 -4.29	 1.0952	435	 25	enet	0.017	0.024	-0.9825	3.26e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000104064.16.wgt.RDat	ENSG00000104064.16	15	50354957	50354958	0.2459	rs16963151	  3.24	rs2414049	 0.086777	  5.52	-0.7121	424	424	susie	0.11	9.2e-08	-0.9307	3.52e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000244879.6.wgt.RDat	ENSG00000244879.6	15	50355408	50355409	0.8379	rs16963151	  3.24	rs12903381	 0.706550	 13.09	-0.5606	423	  1	top1	0.71	2.5e-66	-0.5606	5.75e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000138600.9.wgt.RDat	ENSG00000138600.9	15	50765807	50765808	0.2277	rs28757184	  3.65	rs12912192	 0.161438	 -7.19	 0.0543	401	 35	enet	0.19	1e-12	-0.3600	7.19e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137869.14.wgt.RDat	ENSG00000137869.14	15	51338609	51338610	0.1341	rs28757184	  3.65	rs2008691	 0.125033	  6.42	-0.2921	468	468	susie	0.14	1.4e-09	-0.2873	7.74e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000104112.8.wgt.RDat	ENSG00000104112.8	15	51681352	51681353	0.1583	rs28757184	  3.65	rs2305720	 0.076035	 -5.02	 0.0260	451	  1	top1	0.076	7.7e-06	-0.0260	9.79e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000128872.9.wgt.RDat	ENSG00000128872.9	15	51751585	51751586	0.0767	rs3825801	 -4.73	rs544023	 0.092161	 -5.09	 1.6154	420	  1	top1	0.092	8.5e-07	-1.6154	1.06e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259709.1.wgt.RDat	ENSG00000259709.1	15	52124639	52124640	0.1880	rs3825801	 -4.73	rs8031045	 0.048699	 -4.14	 0.2386	377	 20	enet	0.1	2.5e-07	-0.9927	3.21e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000069966.18.wgt.RDat	ENSG00000069966.18	15	52191368	52191369	0.1203	rs3825801	 -4.73	rs2278295	 0.070291	 -4.94	 0.4143	369	369	susie	0.08	4.6e-06	 0.0201	9.84e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000128833.12.wgt.RDat	ENSG00000128833.12	15	52295797	52295798	0.1321	rs2440315	  5.26	rs12594710	 0.042173	  4.41	-3.6471	373	 11	enet	0.075	9.5e-06	-3.5250	4.23e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000128989.10.wgt.RDat	ENSG00000128989.10	15	52569882	52569883	0.0950	rs2456530	  5.62	rs7176525	 0.015754	  3.83	 0.2969	441	 12	enet	0.031	0.0035	 1.7829	7.46e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259203.1.wgt.RDat	ENSG00000259203.1	15	52804941	52804942	0.1972	rs2456530	  5.62	rs2456530	 0.002848	 -4.30	 5.6250	491	491	susie	0.014	0.036	-5.0184	5.21e-07
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259237.1.wgt.RDat	ENSG00000259237.1	15	53116364	53116365	0.4331	rs2456530	  5.62	rs12912336	 0.321861	 -9.05	-1.5000	566	 17	enet	0.33	5.1e-23	 0.7206	4.71e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166415.14.wgt.RDat	ENSG00000166415.14	15	53762877	53762878	0.1695	rs1906404	 -3.70	rs10518736	 0.014041	 -4.18	 1.0380	598	 27	enet	0.045	0.00052	 0.1120	9.11e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137876.9.wgt.RDat	ENSG00000137876.9	15	55197066	55197067	0.1676	rs12438201	 -3.60	rs3759861	 0.077066	  4.64	-0.8250	439	  1	top1	0.077	6.7e-06	-0.8250	4.09e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000069974.15.wgt.RDat	ENSG00000069974.15	15	55314159	55314160	0.2938	rs12438201	 -3.60	rs2444039	 0.198497	 -7.32	-1.4546	444	  1	top1	0.2	1.8e-13	 1.4545	1.46e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000069943.9.wgt.RDat	ENSG00000069943.9	15	55319161	55319162	0.2550	rs12438201	 -3.60	rs1007912	 0.026242	  4.38	-0.2101	443	 22	enet	0.042	0.00079	 0.6414	5.21e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000261652.2.wgt.RDat	ENSG00000261652.2	15	55408547	55408548	0.2251	rs12438201	 -3.60	rs11732	 0.095998	  5.78	 0.7368	424	  1	top1	0.096	5e-07	 0.7368	4.61e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000181827.14.wgt.RDat	ENSG00000181827.14	15	56243265	56243266	0.1306	rs9920615	  4.76	rs12911094	 0.109900	 -5.29	 1.9091	356	  1	top1	0.11	7.3e-08	-1.9091	5.63e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000151575.14.wgt.RDat	ENSG00000151575.14	15	56244008	56244009	0.3001	rs9920615	  4.76	rs1087837	 0.183720	 -6.90	-0.2430	356	 30	enet	0.22	1.1e-14	 0.5301	5.96e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137871.19.wgt.RDat	ENSG00000137871.19	15	56918570	56918571	0.1125	rs12438324	  5.27	rs11630168	 0.035507	  5.25	-2.3788	345	345	susie	0.043	0.00066	-3.0627	2.19e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000247982.6.wgt.RDat	ENSG00000247982.6	15	57300364	57300365	0.1387	rs12438324	  5.27	rs2544129	 0.150863	  6.17	-2.5294	550	  4	lasso	0.18	3.9e-12	-1.9365	5.28e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000255529.7.wgt.RDat	ENSG00000255529.7	15	57706628	57706629	0.1948	rs12438324	  5.27	rs1062707	 0.023971	  4.07	-1.0800	676	676	susie	0.031	0.0035	-1.3925	1.64e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166035.10.wgt.RDat	ENSG00000166035.10	15	58410568	58410569	0.2237	rs10468017	 -3.66	rs261341	 0.138098	 -5.88	 0.0143	556	  1	top1	0.14	1.4e-09	-0.0143	9.89e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137845.14.wgt.RDat	ENSG00000137845.14	15	58749977	58749978	0.1404	rs923242	 -3.70	rs12591291	 0.107815	  5.83	 1.6923	502	502	susie	0.12	1e-08	 1.8674	6.18e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000245975.2.wgt.RDat	ENSG00000245975.2	15	58770973	58770974	0.0947	rs923242	 -3.70	rs17269439	 0.119025	  5.87	 1.1658	495	  1	top1	0.12	2e-08	 1.1658	2.44e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259674.1.wgt.RDat	ENSG00000259674.1	15	59408153	59408154	0.1669	rs923242	 -3.70	rs11633570	 0.068109	 -4.49	 1.2078	481	  1	top1	0.068	2.3e-05	-1.2078	2.27e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140307.10.wgt.RDat	ENSG00000140307.10	15	59657537	59657538	0.1196	rs923242	 -3.70	rs6151496	 0.064618	 -4.87	 1.2568	512	512	susie	0.096	5.1e-07	-1.6596	9.70e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140299.11.wgt.RDat	ENSG00000140299.11	15	59689533	59689534	0.1158	rs11071459	  3.65	rs1979423	 0.031888	 -4.13	-1.6769	501	  1	top1	0.032	0.003	 1.6769	9.36e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000198535.5.wgt.RDat	ENSG00000198535.5	15	62066976	62066977	0.1334	rs4502156	 -7.09	rs17304080	-0.002317	 -3.33	-2.9618	537	537	susie	0.018	0.021	-2.1627	3.06e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000171914.16.wgt.RDat	ENSG00000171914.16	15	62390525	62390526	0.2098	rs4502156	 -7.09	rs12914720	 0.084399	  5.28	-1.0411	511	 22	enet	0.11	1.1e-07	 0.0837	9.33e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259370.2.wgt.RDat	ENSG00000259370.2	15	62884033	62884034	0.6470	rs4775601	  3.90	rs489568	 0.528881	 11.37	-1.2424	542	542	susie	0.59	1.4e-48	-1.2009	2.30e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259727.1.wgt.RDat	ENSG00000259727.1	15	62895811	62895812	0.4697	rs4775601	  3.90	rs489568	 0.256890	  8.28	-1.2424	542	  7	lasso	0.32	1.5e-22	-1.1083	2.68e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140416.19.wgt.RDat	ENSG00000140416.19	15	63042631	63042632	0.6326	rs4984297	  5.55	rs525431	 0.537152	 11.60	-0.8485	515	  6	lasso	0.61	5.1e-51	-1.0284	3.04e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259498.1.wgt.RDat	ENSG00000259498.1	15	63049386	63049387	0.5159	rs4984297	  5.55	rs650716	 0.423954	 10.93	-1.2687	512	  9	lasso	0.51	7.3e-40	-1.1773	2.39e-01
